datetime,open,high,low,close,volume,oi,iv,spot,api_strike,strike,strike_label,option_type,atm,date
2025-06-20 09:15:00+05:30,534.95,573.4,528.0,569.45,3375,25650,11.982559,24864.85,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:16:00+05:30,569.45,571.15,563.65,571.15,1200,25650,12.795496,24862.4,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:17:00+05:30,574.9,581.2,572.9,572.9,375,25650,11.033559,24872.7,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:18:00+05:30,529.2,540.0,527.2,532.05,4575,184725,11.707265,24875.5,24400.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:19:00+05:30,577.2,577.2,566.8,568.1,525,25725,12.686828,24859.7,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:20:00+05:30,568.1,571.95,568.1,571.95,1425,25725,13.25422,24860.6,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:21:00+05:30,571.95,571.95,549.8,549.8,450,26175,12.42311,24841.15,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:22:00+05:30,549.8,552.05,538.4,538.4,300,26175,12.528704,24827.95,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:23:00+05:30,538.4,541.2,536.25,541.2,225,26175,12.878907,24828.85,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:24:00+05:30,541.2,550.0,541.2,548.95,225,26250,12.395823,24840.4,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:25:00+05:30,548.95,558.15,548.95,555.35,525,26250,12.257094,24848.2,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:26:00+05:30,604.15,604.15,580.0,580.0,450,139800,12.424578,24824.35,24300.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:27:00+05:30,536.15,536.15,527.35,536.0,750,26325,12.445554,24825.85,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:28:00+05:30,536.8,551.0,536.8,551.0,525,26325,12.179614,24843.9,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:29:00+05:30,551.0,551.0,551.0,551.0,0,26325,12.179614,24830.2,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:30:00+05:30,551.0,551.0,545.0,545.0,75,25950,11.246319,24842.15,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:31:00+05:30,545.0,545.0,534.4,534.4,3750,25950,8.698754,24839.65,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:32:00+05:30,582.3,582.3,565.8,565.8,1950,141975,8.712876,24821.95,24300.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:33:00+05:30,565.8,573.7,565.8,573.7,6300,141375,11.453042,24822.15,24300.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:34:00+05:30,573.7,573.7,573.7,573.7,0,141375,11.453042,24832.0,24350.0,24300,ATM-10,CALL,24800,2025-06-20
2025-06-20 09:35:00+05:30,522.95,545.0,522.95,545.0,1425,23925,11.010419,24843.25,24350.0,24300,ATM-10,CALL,24800,2025-06-20
