datetime,open,high,low,close,volume,oi,iv,spot,api_strike,strike,strike_label,option_type,atm,date
2025-07-17 09:15:00+05:30,528.0,528.0,526.45,526.45,450,42825,44.572553,25219.95,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:16:00+05:30,526.45,526.45,508.55,508.55,2325,42825,0.0,25210.1,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:17:00+05:30,508.55,518.05,508.55,516.5,1425,42825,0.0,25220.25,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:18:00+05:30,516.5,516.5,516.5,516.5,0,42825,0.0,25228.75,24750.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:19:00+05:30,532.4,532.4,525.0,525.0,525,44550,46.185483,25217.6,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:20:00+05:30,525.0,525.0,500.0,501.55,1875,44550,0.0,25201.85,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:21:00+05:30,500.4,506.1,500.4,506.1,225,44550,0.0,25207.95,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:22:00+05:30,506.1,512.5,506.1,512.5,2700,44475,0.0,25214.9,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:23:00+05:30,512.5,519.0,511.75,519.0,825,44475,0.0,25222.15,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:24:00+05:30,519.0,525.55,519.0,519.0,600,44475,0.0,25217.65,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:25:00+05:30,515.0,525.0,515.0,525.0,150,44100,36.891384,25221.95,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:26:00+05:30,525.0,525.0,522.0,522.0,75,44100,43.961132,25216.1,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:27:00+05:30,522.0,522.0,510.1,512.0,300,44175,44.554722,25205.4,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:28:00+05:30,512.0,512.0,507.75,510.0,150,44175,36.563504,25206.85,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:29:00+05:30,510.0,517.4,510.0,517.4,300,44175,46.648581,25209.8,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:30:00+05:30,517.9,521.2,505.1,505.1,1650,44175,44.192849,25198.55,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:31:00+05:30,505.1,507.2,500.0,505.2,225,44400,48.540231,25195.65,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:32:00+05:30,505.2,505.2,505.2,505.2,0,44400,48.540231,25192.85,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:33:00+05:30,505.2,505.2,500.0,504.1,1425,44100,49.92459,25193.45,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:34:00+05:30,503.2,503.2,497.25,497.25,900,44100,41.864535,25191.85,24700.0,24750,ATM-10,CALL,25250,2025-07-17
2025-07-17 09:35:00+05:30,497.25,497.25,489.75,495.85,2775,44100,46.768801,25187.35,24700.0,24750,ATM-10,CALL,25250,2025-07-17
