datetime,open,high,low,close,volume,oi,iv,spot,api_strike,strike,strike_label,option_type,atm,date
2025-01-29 09:15:00+05:30,483.2,490.25,478.9,490.25,575,35175,0.0,23037.5,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:16:00+05:30,490.25,503.25,490.25,495.0,575,35600,24.747661,23026.65,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:17:00+05:30,495.0,505.4,495.0,504.3,350,35600,28.070607,23029.3,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:18:00+05:30,504.3,504.3,504.3,504.3,0,35600,28.070607,23033.1,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:19:00+05:30,504.3,508.0,504.3,508.0,300,36100,28.859463,23031.4,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:20:00+05:30,556.7,556.7,550.0,553.6,1950,631200,33.56871,23019.45,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:21:00+05:30,505.15,510.45,501.95,510.45,600,36100,30.685872,23029.05,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:22:00+05:30,510.9,537.4,508.65,537.4,1175,36500,34.734135,23046.95,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:23:00+05:30,531.65,531.65,525.8,525.8,75,36500,33.2589,23038.55,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:24:00+05:30,525.8,525.8,512.55,512.55,25,36500,32.724925,23025.1,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:25:00+05:30,552.0,553.0,542.5,546.95,5650,625975,30.82275,23019.85,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:26:00+05:30,544.1,547.4,540.0,541.35,6900,625975,34.184357,23003.75,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:27:00+05:30,541.35,545.7,531.0,531.2,3775,625975,34.154952,22992.2,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:28:00+05:30,528.55,535.25,526.75,528.7,7825,626375,35.331473,22985.25,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:29:00+05:30,530.05,535.85,526.0,533.25,5550,626375,36.137252,22987.7,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:30:00+05:30,533.25,537.35,526.1,536.65,2700,626375,36.104663,22991.85,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:31:00+05:30,536.65,556.45,536.65,553.35,6500,629225,32.703757,23022.05,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:32:00+05:30,553.9,553.9,540.0,544.75,7525,629225,32.147189,23014.0,22500.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:33:00+05:30,544.75,544.75,544.75,544.75,0,629225,32.147189,23026.15,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:34:00+05:30,498.75,509.9,498.75,507.55,75,38650,28.87129,23031.25,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:35:00+05:30,508.9,508.9,500.0,505.0,550,38650,30.040029,23025.2,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:36:00+05:30,505.0,505.0,502.5,502.5,300,38650,28.695279,23026.15,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:37:00+05:30,502.5,502.5,502.5,502.5,0,38650,28.695279,23033.85,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:38:00+05:30,502.5,527.3,502.5,522.75,275,39050,30.468028,23044.0,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:39:00+05:30,518.0,518.0,512.0,512.0,425,39050,28.838203,23036.4,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:40:00+05:30,512.0,514.95,507.2,514.95,200,39175,27.523899,23042.85,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:41:00+05:30,514.95,515.55,514.95,515.0,175,39175,26.762905,23044.6,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:42:00+05:30,515.0,524.15,515.0,520.1,225,39175,26.215309,23051.25,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:43:00+05:30,520.1,543.8,520.1,543.8,675,39100,35.407885,23052.85,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:44:00+05:30,543.8,543.8,512.75,517.65,900,39100,29.738377,23040.45,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:45:00+05:30,522.65,531.45,522.65,527.8,225,39100,32.42816,23044.2,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:46:00+05:30,527.8,527.8,509.15,509.15,50,39600,28.629581,23033.95,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:47:00+05:30,509.15,515.05,509.15,515.05,25,39600,27.192405,23043.85,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:48:00+05:30,515.05,515.05,503.45,511.75,250,39600,31.281649,23029.55,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:49:00+05:30,511.75,511.75,511.75,511.75,0,39600,31.281649,23039.7,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:50:00+05:30,511.75,511.75,511.75,511.75,0,39600,31.281649,23033.75,22550.0,22550,ATM-10,CALL,23050,2025-01-29
2025-01-29 09:51:00+05:30,511.75,511.75,511.75,511.75,0,39600,31.281649,23033.0,22550.0,22550,ATM-10,CALL,23050,2025-01-29
