datetime,open,high,low,close,volume,oi,iv,spot,api_strike,strike,strike_label,option_type,atm,date
2023-04-18 09:15:00+05:30,480.35,480.35,464.6,464.6,2650,16050,0.0,17733.5,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:16:00+05:30,464.6,491.7,464.6,491.7,150,16050,0.0,17735.5996,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:17:00+05:30,490.9,495.5,490.75,495.5,250,14800,0.0,17742.5508,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:18:00+05:30,498.05,500.0,498.05,500.0,300,14800,17.780531,17737.4492,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:19:00+05:30,500.0,500.0,490.8,490.8,50,14800,0.0,17737.0996,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:20:00+05:30,490.8,490.8,490.8,490.8,0,14800,0.0,17728.5996,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:21:00+05:30,537.25,537.25,528.0,528.0,350,78900,0.0,17722.4004,17200.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:22:00+05:30,528.0,533.95,528.0,533.95,300,78900,0.0,17724.8496,17200.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:23:00+05:30,479.65,487.3,479.65,487.3,100,14750,0.0,17729.1504,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:24:00+05:30,487.3,487.3,487.3,487.3,0,14750,0.0,17730.0996,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:25:00+05:30,487.3,487.3,487.3,487.3,0,14750,0.0,17727.9004,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:26:00+05:30,537.0,537.0,536.7,536.7,100,79850,18.393827,17724.5508,17200.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:27:00+05:30,487.3,487.3,474.05,474.05,100,14750,0.0,17726.75,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:28:00+05:30,474.05,494.95,474.05,494.95,50,14750,0.0,17740.8008,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:29:00+05:30,494.95,494.95,494.95,494.95,0,14750,0.0,17739.4492,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:30:00+05:30,492.65,492.65,492.05,492.05,150,14750,0.0,17739.4492,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:31:00+05:30,492.05,492.05,492.05,492.05,0,14750,0.0,17741.9492,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:32:00+05:30,494.75,494.75,494.75,494.75,150,14750,0.0,17740.75,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:33:00+05:30,494.75,494.75,494.75,494.75,0,14750,0.0,17734.4004,17250.0,17250,ATM-10,CALL,17750,2023-04-18
2023-04-18 09:34:00+05:30,494.75,494.75,494.75,494.75,0,14750,0.0,17733.4004,17250.0,17250,ATM-10,CALL,17750,2023-04-18
